<<<<<<< HEAD
"name,imageBase64,operating_system,main_purpose,architecture,price,voting,discussion_id,company_id"
"AMD RX 6900 XT GPU,example,linux,gaming,Intel,1000,8,0,0"
"AMD RX 6900 XT GPU,example,windows,gaming,AMD,1000,8,0,0"
"AMD RX 6900 XT GPU,example,mac,gaming,AMD,1000,8,0,0"
"AMD RX 6900 XT GPU,example,linux,gaming,AMD,1000,8,0,0"
"Nvidia RTX 3070 GPU,example,windows,business,Intel,600,6,0,0"
"Nvidia RTX 3070 GPU,example,mac,business,Intel,600,6,0,0"
"Nvidia RTX 3070 GPU,example,linux,business,Intel,600,65,0,0"
"Nvidia RTX 3070 GPU,example,windows,business,AMD,600,6,0,0"
"Nvidia RTX 3070 GPU,example,mac,business,AMD,600,6,0,0"
"Nvidia RTX 3070 GPU,example,linux,business,AMD,600,6,0,0"
"Nvidia RTX 3070 GPU,example,windows,scientific,Intel,600,5,0,0"
"Nvidia RTX 3070 GPU,example,mac,scientific,Intel,600,5,0,0"
"Nvidia RTX 3070 GPU,example,linux,scientific,Intel,600,5,0,0"
"Nvidia RTX 3070 GPU,example,windows,scientific,AMD,600,5,0,0"
"Nvidia RTX 3070 GPU,example,mac,scientific,AMD,600,5,0,0"
"Nvidia RTX 3070 GPU,example,linux,scientific,AMD,600,5,0,0"
"Nvidia RTX 3070 GPU,example,windows,gaming,Intel,600,4,0,0"
"Nvidia RTX 3070 GPU,example,mac,gaming,Intel,600,4,0,0"
"Nvidia RTX 3070 GPU,example,linux,gaming,Intel,600,4,0,0"
"Nvidia RTX 3070 GPU,example,windows,gaming,AMD,600,4,0,0"
"Nvidia RTX 3070 GPU,example,mac,gaming,AMD,600,4,0,0"
"Nvidia RTX 3070 GPU,example,linux,gaming,AMD,600,4,0,0"
"Nvidia RTX 3080 GPU,example,windows,business,Intel,800,8,0,0"
"Nvidia RTX 3080 GPU,example,mac,business,Intel,800,8,0,0"
"Nvidia RTX 3080 GPU,example,linux,business,Intel,800,8,0,0"
"Nvidia RTX 3080 GPU,example,windows,business,AMD,800,8,0,0"
"Nvidia RTX 3080 GPU,example,mac,business,AMD,800,8,0,0"
"Nvidia RTX 3080 GPU,example,linux,business,AMD,800,8,0,0"
"Nvidia RTX 3080 GPU,example,windows,scientific,Intel,800,7,0,0"
"Nvidia RTX 3080 GPU,example,mac,scientific,Intel,800,7,0,0"
"Nvidia RTX 3080 GPU,example,linux,scientific,Intel,800,7,0,0"
"Nvidia RTX 3080 GPU,example,windows,scientific,AMD,800,7,0,0"
"Nvidia RTX 3080 GPU,example,mac,scientific,AMD,800,7,0,0"
"Nvidia RTX 3080 GPU,example,linux,scientific,AMD,800,7,0,0"
"Nvidia RTX 3080 GPU,example,windows,gaming,Intel,800,6,0,0"
"Nvidia RTX 3080 GPU,example,mac,gaming,Intel,800,6,0,0"
"Nvidia RTX 3080 GPU,example,linux,gaming,Intel,800,6,0,0"
"Nvidia RTX 3080 GPU,example,windows,gaming,800,6,5,0,0"
"Nvidia RTX 3080 GPU,example,mac,gaming,AMD,800,6,0,0"
"Nvidia RTX 3080 GPU,example,linux,gaming,AMD,800,6,0,0"
"Nvidia RTX 3090 GPU,example,windows,scientific,Intel,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,mac,scientific,Intel,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,linux,scientific,Intel,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,windows,scientific,AMD,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,mac,scientific,AMD,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,linux,scientific,AMD,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,windows,gaming,Intel,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,mac,gaming,Intel,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,linux,gaming,Intel,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,windows,gaming,AMD,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,mac,gaming,AMD,1500,10,0,0"
"Nvidia RTX 3090 GPU,example,linux,gaming,AMD,1500,10,0,0"
"MSI 24 inch Monitor,example,windows,business,Intel,175,6,0,0"
"MSI 24 inch Monitor,example,mac,business,Intel,175,6,0,0"
"MSI 24 inch Monitor,example,linux,business,Intel,175,6,0,0"
"MSI 24 inch Monitor,example,windows,business,AMD,175,6,0,0"
"MSI 24 inch Monitor,example,mac,business,AMD,175,6,0,0"
"MSI 24 inch Monitor,example,linux,business,AMD,175,6,0,0"
"MSI 24 inch Monitor,example,windows,scientific,Intel,175,4,0,0"
"MSI 24 inch Monitor,example,mac,scientific,Intel,175,4,0,0"
"MSI 24 inch Monitor,example,linux,scientific,Intel,175,4,0,0"
"MSI 24 inch Monitor,example,windows,scientific,AMD,175,4,0,0"
"MSI 24 inch Monitor,example,mac,scientific,AMD,175,4,0,0"
"MSI 24 inch Monitor,example,linux,scientific,AMD,175,4,0,0"
"MSI 24 inch Monitor,example,windows,gaming,Intel,175,2,0,0"
"MSI 24 inch Monitor,example,mac,gaming,Intel,175,2,0,0"
"MSI 24 inch Monitor,example,linux,gaming,Intel,175,2,0,0"
"MSI 24 inch Monitor,example,windows,gaming,AMD,175,2,0,0"
"MSI 24 inch Monitor,example,mac,gaming,AMD,175,2,0,0"
"MSI 24 inch Monitor,example,linux,gaming,AMD,175,2,0,0"
"MSI 27 inch Monitor,example,windows,business,Intel,380,7,0,0"
"MSI 27 inch Monitor,example,mac,business,Intel,380,7,0,0"
"MSI 27 inch Monitor,example,linux,business,Intel,380,7,0,0"
"MSI 27 inch Monitor,example,windows,business,AMD,380,7,0,0"
"MSI 27 inch Monitor,example,mac,business,AMD,380,7,0,0"
"MSI 27 inch Monitor,example,linux,business,AMD,380,7,0,0"
"MSI 27 inch Monitor,example,windows,scientific,Intel,380,6,0,0"
"MSI 27 inch Monitor,example,mac,scientific,Intel,380,6,0,0"
"MSI 27 inch Monitor,example,linux,scientific,Intel,380,6,0,0"
"MSI 27 inch Monitor,example,windows,scientific,AMD,380,6,0,0"
"MSI 27 inch Monitor,example,mac,scientific,AMD,380,6,0,0"
"MSI 27 inch Monitor,example,linux,scientific,AMD,380,6,0,0"
"MSI 27 inch Monitor,example,windows,gaming,Intel,380,5,0,0"
"MSI 27 inch Monitor,example,mac,gaming,Intel,380,5,0,0"
"MSI 27 inch Monitor,example,linux,gaming,Intel,380,5,0,0"
"MSI 27 inch Monitor,example,windows,gaming,AMD,380,5,0,0"
"MSI 27 inch Monitor,example,mac,gaming,AMD,380,5,0,0"
"MSI 27 inch Monitor,example,linux,gaming,AMD,380,5,0,0"
"MSI 34 inch Monitor,example,windows,business,Intel,380,7,0,0"
"MSI 34 inch Monitor,example,mac,business,Intel,420,8,0,0"
"MSI 34 inch Monitor,example,linux,business,Intel,420,8,0,0"
"MSI 34 inch Monitor,example,windows,business,AMD,420,8,0,0"
"MSI 34 inch Monitor,example,mac,business,AMD,420,8,0,0"
"MSI 34 inch Monitor,example,linux,business,AMD,420,8,0,0"
"MSI 34 inch Monitor,example,windows,scientific,Intel,420,8,0,0"
"MSI 34 inch Monitor,example,mac,scientific,Intel,420,8,0,0"
"MSI 34 inch Monitor,example,linux,scientific,Intel,420,8,0,0"
"MSI 34 inch Monitor,example,windows,scientific,AMD,420,8,0,0"
"MSI 34 inch Monitor,example,mac,scientific,AMD,420,8,0,0"
"MSI 34 inch Monitor,example,linux,scientific,AMD,420,8,0,0"
"MSI 34 inch Monitor,example,windows,gaming,Intel,420,7,0,0"
"MSI 34 inch Monitor,example,mac,gaming,Intel,420,7,0,0"
"MSI 34 inch Monitor,example,linux,gaming,Intel,420,7,0,0"
"MSI 34 inch Monitor,example,windows,gaming,AMD,420,7,0,0"
"MSI 34 inch Monitor,example,mac,gaming,AMD,420,7,0,0"
"MSI 34 inch Monitor,example,linux,gaming,AMD,420,7,0,0"
"Asus 24 inch Monitor,example,windows,business,Intel,230,7,0,0"
"Asus 24 inch Monitor,example,mac,business,Intel,230,7,0,0"
"Asus 24 inch Monitor,example,linux,business,Intel,230,7,0,0"
"Asus 24 inch Monitor,example,windows,business,AMD,230,7,0,0"
"Asus 24 inch Monitor,example,mac,business,AMD,230,7,0,0"
"Asus 24 inch Monitor,example,linux,business,AMD,230,7,0,0"
"Asus 24 inch Monitor,example,windows,scientific,Intel,230,5,0,0"
"Asus 24 inch Monitor,example,mac,scientific,Intel,230,5,0,0"
"Asus 24 inch Monitor,example,linux,scientific,Intel,230,5,0,0"
"Asus 24 inch Monitor,example,windows,scientific,AMD,230,5,0,0"
"Asus 24 inch Monitor,example,mac,scientific,AMD,230,5,0,0"
"Asus 24 inch Monitor,example,linux,scientific,AMD,230,5,0,0"
"Asus 24 inch Monitor,example,windows,gaming,Intel,230,3,0,0"
"Asus 24 inch Monitor,example,mac,gaming,Intel,230,3,0,0"
"Asus 24 inch Monitor,example,linux,gaming,Intel,230,3,0,0"
"Asus 24 inch Monitor,example,windows,gaming,AMD,230,3,0,0"
"Asus 24 inch Monitor,example,mac,gaming,AMD,230,3,0,0"
"Asus 24 inch Monitor,example,linux,gaming,AMD,230,3,0,0"
"Asus 27 inch Monitor,example,windows,business,Intel,450,8,0,0"
"Asus 27 inch Monitor,example,mac,business,Intel,450,8,0,0"
"Asus 27 inch Monitor,example,linux,business,Intel,450,8,0,0"
"Asus 27 inch Monitor,example,windows,business,AMD,450,8,0,0"
"Asus 27 inch Monitor,example,mac,business,AMD,450,8,0,0"
"Asus 27 inch Monitor,example,linux,business,AMD,450,8,0,0"
"Asus 27 inch Monitor,example,windows,scientific,Intel,450,7,0,0"
"Asus 27 inch Monitor,example,mac,scientific,Intel,450,7,0,0"
"Asus 27 inch Monitor,example,linux,scientific,Intel,450,7,0,0"
"Asus 27 inch Monitor,example,windows,scientific,AMD,450,7,0,0"
"Asus 27 inch Monitor,example,mac,scientific,AMD,450,7,0,0"
"Asus 27 inch Monitor,example,linux,scientific,AMD,450,7,0,0"
"Asus 27 inch Monitor,example,windows,gaming,Intel,450,6,0,0"
"Asus 27 inch Monitor,example,mac,gaming,Intel,450,6,0,0"
"Asus 27 inch Monitor,example,linux,gaming,Intel,450,6,0,0"
"Asus 27 inch Monitor,example,windows,gaming,AMD,450,6,0,0"
"Asus 27 inch Monitor,example,mac,gaming,AMD,450,6,0,0"
"Asus 27 inch Monitor,example,linux,gaming,AMD,450,6,0,0"
"Asus 43 inch Monitor,example,windows,business,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,mac,business,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,linux,business,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,windows,business,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,mac,business,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,linux,business,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,windows,scientific,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,mac,scientific,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,linux,scientific,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,windows,scientific,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,mac,scientific,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,linux,scientific,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,windows,gaming,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,mac,gaming,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,linux,gaming,Intel,1500,10,0,0"
"Asus 43 inch Monitor,example,windows,gaming,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,mac,gaming,AMD,1500,10,0,0"
"Asus 43 inch Monitor,example,linux,gaming,AMD,1500,10,0,0"
"Adata K20 Keyboard,example,windows,business,Intel,85,5,0,0"
"Adata K20 Keyboard,example,mac,business,Intel,85,5,0,0"
"Adata K20 Keyboard,example,linux,business,Intel,85,5,0,0"
"Adata K20 Keyboard,example,windows,business,AMD,85,5,0,0"
"Adata K20 Keyboard,example,mac,business,AMD,85,5,0,0"
"Adata K20 Keyboard,example,linux,business,AMD,85,5,0,0"
"Adata K20 Keyboard,example,windows,scientific,Intel,85,5,0,0"
"Adata K20 Keyboard,example,mac,scientific,Intel,85,5,0,0"
"Adata K20 Keyboard,example,linux,scientific,Intel,85,5,0,0"
"Adata K20 Keyboard,example,windows,scientific,AMD,85,5,0,0"
"Adata K20 Keyboard,example,mac,scientific,AMD,85,5,0,0"
"Adata K20 Keyboard,example,linux,scientific,AMD,85,5,0,0"
"Adata K20 Keyboard,example,windows,gaming,Intel,85,5,0,0"
"Adata K20 Keyboard,example,mac,gaming,Intel,85,5,0,0"
"Adata K20 Keyboard,example,linux,gaming,Intel,85,5,0,0"
"Adata K20 Keyboard,example,windows,gaming,AMD,85,5,0,0"
"Adata K20 Keyboard,example,mac,gaming,AMD,85,5,0,0"
"Adata K20 Keyboard,example,linux,gaming,AMD,85,5,0,0"
"Corsair K70 Keyboard,example,windows,business,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,mac,business,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,linux,business,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,windows,business,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,mac,business,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,linux,business,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,windows,scientific,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,mac,scientific,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,linux,scientific,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,windows,scientific,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,mac,scientific,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,linux,scientific,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,windows,gaming,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,mac,gaming,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,linux,gaming,Intel,150,8,0,0"
"Corsair K70 Keyboard,example,windows,gaming,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,mac,gaming,AMD,150,8,0,0"
"Corsair K70 Keyboard,example,linux,gaming,AMD,150,8,0,0"
"XPG Primer Mouse,example,windows,business,Intel,50,5,0,0"
"XPG Primer Mouse,example,mac,business,Intel,50,5,0,0"
"XPG Primer Mouse,example,linux,business,Intel,50,5,0,0"
"XPG Primer Mouse,example,windows,business,AMD,50,5,0,0"
"XPG Primer Mouse,example,mac,business,AMD,50,5,0,0"
"XPG Primer Mouse,example,linux,business,AMD,50,5,0,0"
"XPG Primer Mouse,example,windows,scientific,Intel,50,5,0,0"
"XPG Primer Mouse,example,mac,scientific,Intel,50,5,0,0"
"XPG Primer Mouse,example,linux,scientific,Intel,50,5,0,0"
"XPG Primer Mouse,example,windows,scientific,AMD,50,5,0,0"
"XPG Primer Mouse,example,mac,scientific,AMD,50,5,0,0"
"XPG Primer Mouse,example,linux,scientific,AMD,50,5,0,0"
"XPG Primer Mouse,example,windows,gaming,Intel,50,5,0,0"
"XPG Primer Mouse,example,mac,gaming,Intel,50,5,0,0"
"XPG Primer Mouse,example,linux,gaming,Intel,50,5,0,0"
"XPG Primer Mouse,example,windows,gaming,AMD,50,5,0,0"
"XPG Primer Mouse,example,mac,gaming,AMD,50,5,0,0"
"XPG Primer Mouse,example,linux,gaming,AMD,50,5,0,0"
"Coarsair Glaive Mouse,example,windows,business,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,mac,business,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,linux,business,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,windows,business,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,mac,business,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,linux,business,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,windows,scientific,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,mac,scientific,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,linux,scientific,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,windows,scientific,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,mac,scientific,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,linux,scientific,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,windows,gaming,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,mac,gaming,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,linux,gaming,Intel,90,9,0,0"
"Coarsair Glaive Mouse,example,windows,gaming,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,mac,gaming,AMD,90,9,0,0"
"Coarsair Glaive Mouse,example,linux,gaming,AMD,90,9,0,0"
=======
"name,imageBase64,operating_system,main_purpose,architecture,price,voting,discussion_id,company_id"
"Intel i5 Processor,example,windows,business,Intel,300,5,0,0"
"Intel i5 Processor,example,mac,business,Intel,300,5,0,0"
"Intel i5 Processor,example,linux,business,Intel,300,5,0,0"
"Intel i7 Processor,example,windows,scientific,Intel,400,4,0,0"
"Intel i7 Processor,example,windows,gaming,Intel,400,3,0,0"
"Intel i7 Processor,example,mac,scientific,Intel,400,4,0,0"
"Intel i7 Processor,example,mac,gaming,Intel,400,3,0,0"
"Intel i7 Processor,example,linux,scientific,Intel,400,4,0,0"
"Intel i7 Processor,example,linux,gaming,Intel,400,3,0,0"
"Intel i9 Processor,example,windows,scientific,Intel,500,9,0,0"
"Intel i9 Processor,example,mac,scientific,Intel,500,9,0,0"
"Intel i9 Processor,example,linux,scientific,Intel,500,9,0,0"
"Intel i9 Processor,example,windows,gaming,Intel,500,8,0,0"
"Intel i9 Processor,example,mac,gaming,Intel,500,8,0,0"
"Intel i9 Processor,example,linux,gaming,Intel,500,8,0,0"
"AMD Ryzen 5 Processor,example,windows,business,AMD,350,5,0,0"
"AMD Ryzen 5 Processor,example,mac,business,AMD,350,1,0,0"
"AMD Ryzen 5 Processor,example,linux,business,AMD,350,5,0,0"
"AMD Ryzen 7 Processor,example,windows,scientific,AMD,450,4,0,0"
"AMD Ryzen 7 Processor,example,windows,gaming,AMD,450,3,0,0"
"AMD Ryzen 7 Processor,example,mac,scientific,AMD,450,2,0,0"
"AMD Ryzen 7 Processor,example,mac,gaming,AMD,450,1,0,0"
"AMD Ryzen 7 Processor,example,linux,scientific,AMD,450,5,0,0"
"AMD Ryzen 7 Processor,example,linux,gaming,AMD,450,3,0,0"
"AMD Ryzen 9 Processor,example,windows,scientific,AMD,550,8,0,0"
"AMD Ryzen 9 Processor,example,mac,scientific,AMD,550,6,0,0"
"AMD Ryzen 9 Processor,example,linux,scientific,AMD,550,9,0,0"
"AMD Ryzen 9 Processor,example,windows,gaming,AMD,550,8,0,0"
"AMD Ryzen 9 Processor,example,mac,gaming,AMD,550,4,0,0"
"AMD Ryzen 9 Processor,example,linux,gaming,AMD,550,8,0,0"
"Corsair 16GB Memory,example,windows,business,Intel,120,4,0,0"
"Corsair 16GB Memory,example,windows,scientific,Intel,120,4,0,0"
"Corsair 16GB Memory,example,windows,business,AMD,120,4,0,0"
"Corsair 16GB Memory,example,windows,scientific,AMD,120,4,0,0"
"Corsair 16GB Memory,example,mac,business,Intel,120,4,0,0"
"Corsair 16GB Memory,example,mac,scientific,Intel,120,4,0,0"
"Corsair 16GB Memory,example,mac,business,AMD,120,4,0,0"
"Corsair 16GB Memory,example,mac,scientific,AMD,120,4,0,0"
"Corsair 16GB Memory,example,linux,business,Intel,120,4,0,0"
"Corsair 16GB Memory,example,linux,scientific,Intel,120,4,0,0"
"Corsair 16GB Memory,example,linux,business,AMD,120,4,0,0"
"Corsair 16GB Memory,example,linux,scientific,AMD,120,4,0,0"
"Corsair 32GB Memory,example,windows,business,Intel,200,7,0,0"
"Corsair 32GB Memory,example,windows,scientific,Intel,200,7,0,0"
"Corsair 32GB Memory,example,windows,business,AMD,200,7,0,0"
"Corsair 32GB Memory,example,windows,scientific,AMD,200,7,0,0"
"Corsair 32GB Memory,example,mac,business,Intel,200,7,0,0"
"Corsair 32GB Memory,example,mac,scientific,Intel,200,7,0,0"
"Corsair 32GB Memory,example,mac,business,AMD,200,7,0,0"
"Corsair 32GB Memory,example,mac,scientific,AMD,200,7,0,0"
"Corsair 32GB Memory,example,linux,business,Intel,200,7,0,0"
"Corsair 32GB Memory,example,linux,scientific,Intel,200,7,0,0"
"Corsair 32GB Memory,example,linux,business,AMD,200,7,0,0"
"Corsair 32GB Memory,example,linux,scientific,AMD,200,7,0,0"
"Corsair 64GB Memory,example,windows,scientific,Intel,300,9,0,0"
"Corsair 64GB Memory,example,windows,gaming,Intel,300,9,0,0"
"Corsair 64GB Memory,example,windows,scientific,AMD,300,9,0,0"
"Corsair 64GB Memory,example,windows,gaming,AMD,300,9,0,0"
"Corsair 64GB Memory,example,mac,scientific,Intel,300,9,0,0"
"Corsair 64GB Memory,example,mac,gaming,Intel,300,9,0,0"
"Corsair 64GB Memory,example,mac,scientific,AMD,300,9,0,0"
"Corsair 64GB Memory,example,mac,gaming,AMD,300,9,0,0"
"Corsair 64GB Memory,example,linux,scientific,Intel,300,9,0,0"
"Corsair 64GB Memory,example,linux,gaming,Intel,300,9,0,0"
"Corsair 64GB Memory,example,linux,scientific,AMD,300,9,0,0"
"Corsair 64GB Memory,example,linux,gaming,AMD,300,9,0,0"
"HyperX 16GB Memory,example,windows,business,Intel,100,3,0,0"
"HyperX 16GB Memory,example,windows,scientific,Intel,100,3,0,0"
"HyperX 16GB Memory,example,windows,business,AMD,100,3,0,0"
"HyperX 16GB Memory,example,windows,scientific,AMD,100,3,0,0"
"HyperX 16GB Memory,example,mac,business,Intel,100,3,0,0"
"HyperX 16GB Memory,example,mac,scientific,Intel,100,3,0,0"
"HyperX 16GB Memory,example,mac,business,AMD,100,3,0,0"
"HyperX 16GB Memory,example,mac,scientific,AMD,100,3,0,0"
"HyperX 16GB Memory,example,linux,business,Intel,100,3,0,0"
"HyperX 16GB Memory,example,linux,scientific,Intel,100,3,0,0"
"HyperX 16GB Memory,example,linux,business,AMD,100,3,0,0"
"HyperX 16GB Memory,example,linux,scientific,AMD,100,3,0,0"
"HyperX 32GB Memory,example,windows,business,Intel,175,6,0,0"
"HyperX 32GB Memory,example,windows,scientific,Intel,175,6,0,0"
"HyperX 32GB Memory,example,windows,business,AMD,175,6,0,0"
"HyperX 32GB Memory,example,windows,scientific,AMD,175,6,0,0"
"HyperX 32GB Memory,example,mac,business,Intel,175,6,0,0"
"HyperX 32GB Memory,example,mac,scientific,Intel,175,6,0,0"
"HyperX 32GB Memory,example,mac,business,AMD,175,6,0,0"
"HyperX 32GB Memory,example,mac,scientific,AMD,175,6,0,0"
"HyperX 32GB Memory,example,linux,business,Intel,175,6,0,0"
"HyperX 32GB Memory,example,linux,scientific,Intel,175,6,0,0"
"HyperX 32GB Memory,example,linux,business,AMD,175,6,0,0"
"HyperX 32GB Memory,example,linux,scientific,AMD,175,6,0,0"
"HyperX 64GB Memory,example,windows,scientific,Intel,250,8,0,0"
"HyperX 64GB Memory,example,windows,gaming,Intel,250,8,0,0"
"HyperX 64GB Memory,example,windows,scientific,AMD,250,8,0,0"
"HyperX 64GB Memory,example,windows,gaming,AMD,250,8,0,0"
"HyperX 64GB Memory,example,mac,scientific,Intel,250,8,0,0"
"HyperX 64GB Memory,example,mac,gaming,Intel,250,8,0,0"
"HyperX 64GB Memory,example,mac,scientific,AMD,250,8,0,0"
"HyperX 64GB Memory,example,mac,gaming,AMD,250,8,0,0"
"HyperX 64GB Memory,example,linux,scientific,Intel,250,8,0,0"
"HyperX 64GB Memory,example,linux,gaming,Intel,250,8,0,0"
"HyperX 64GB Memory,example,linux,scientific,AMD,250,8,0,0"
"HyperX 64GB Memory,example,linux,gaming,AMD,250,8,0,0"
"Adata 256GB Solid Slate Drive,example,windows,business,Intel,50,3,0,0"
"Adata 256GB Solid Slate Drive,example,mac,business,Intel,50,3,0,0"
"Adata 256GB Solid Slate Drive,example,linux,business,Intel,50,3,0,0"
"Adata 256GB Solid Slate Drive,example,windows,business,AMD,50,3,0,0"
"Adata 256GB Solid Slate Drive,example,mac,business,AMD,50,3,0,0"
"Adata 256GB Solid Slate Drive,example,linux,business,AMD,50,3,0,0"
"Adata 512GB Solid Slate Drive,example,windows,business,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,mac,business,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,linux,business,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,windows,business,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,mac,business,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,linux,business,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,windows,scientific,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,mac,scientific,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,linux,scientific,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,windows,scientific,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,mac,scientific,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,linux,scientific,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,windows,gaming,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,mac,gaming,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,linux,gaming,Intel,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,windows,gaming,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,mac,gaming,AMD,70,5,0,0"
"Adata 512GB Solid Slate Drive,example,linux,gaming,AMD,70,5,0,0"
"Adata 1TB Solid Slate Drive,example,windows,scientific,Intel,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,mac,scientific,Intel,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,linux,scientific,Intel,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,windows,scientific,AMD,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,mac,scientific,AMD,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,linux,scientific,AMD,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,windows,gaming,Intel,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,mac,gaming,Intel,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,linux,gaming,Intel,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,windows,gaming,AMD,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,mac,gaming,AMD,170,8,0,0"
"Adata 1TB Solid Slate Drive,example,linux,gaming,AMD,170,8,0,0"
"Intel 256GB Solid Slate Drive,example,windows,business,Intel,60,4,0,0"
"Intel 256GB Solid Slate Drive,example,mac,business,Intel,60,4,0,0"
"Intel 256GB Solid Slate Drive,example,linux,business,Intel,60,4,0,0"
"Intel 256GB Solid Slate Drive,example,windows,business,AMD,60,4,0,0"
"Intel 256GB Solid Slate Drive,example,mac,business,AMD,50,60,4,0"
"Intel 256GB Solid Slate Drive,example,linux,business,AMD,60,4,0,0"
"Intel 512GB Solid Slate Drive,example,windows,business,Intel,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,mac,business,Intel,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,linux,business,Intel,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,windows,business,AMD,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,mac,business,AMD,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,linux,business,AMD,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,windows,scientific,Intel,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,mac,scientific,Intel,85,6,0,0"
"Intel 512GB Solid Slate Drive,example,linux,scientific,Intel,85,6,0,0"
